id,libelle,statut,etat commerc,agrement col,tx rembours,forme pharma,voies admin,statut admin,date declar annee,date amm annee,type proc,titulaires,prix
4874_train,1 flacon(s) polytéréphtalate (PET) brun de 90 ml avec 1 seringue(s) doseuse(s),Présentation active,Déclaration de commercialisation,oui,100%,solution buvable,orale,Autorisation active,20120101,19960101,Procédure centralisée, ABBVIE (ROYAUME-UNI),62.04
3507_train,1 flacon(s) en verre de 4 ml - 1 ampoule(s) en verre de 2 ml avec seringue(s) avec aiguille(s),Présentation active,Déclaration de commercialisation,oui,65%,poudre et  solvant pour suspension injectable à libération prolongée,intramusculaire,Autorisation active,19970101,19960101,Procédure nationale, IPSEN PHARMA,347.43
8302_train,1 flacon(s) en verre de 1  g - 1 ampoule(s) en verre,Présentation active,Déclaration de commercialisation,oui,65%,poudre et  solvant pour solution injectable,intramusculaire,Autorisation active,19800101,19820101,Procédure nationale, GLAXOSMITHKLINE,1.07
1440_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,100%,comprimé pelliculé,orale,Autorisation active,20110101,20100101,Procédure de reconnaissance mutuelle, ACCORD HEALTHCARE (ROYAUME UNI),46.73
8476_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20050101,20050101,Procédure nationale, SANOFI AVENTIS FRANCE,3.0
1301_train,"5 sachet(s) papier adhésif, polyéthylène, polymère, aluminium, ionomère avec fermeture de sécurité enfant de 1 dispositif(s)",Présentation active,Déclaration de commercialisation,oui,65%,dispositif,transdermique,Autorisation active,20140101,20080101,Procédure de reconnaissance mutuelle, RATIOPHARM (ALLEMAGNE),43.85
5477_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20120101,20110101,Procédure nationale, BIOGARAN,18.63
3888_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20080101,20030101,Procédure de reconnaissance mutuelle, NOVARTIS PHARMA,9.62
7500_train,tube(s) polyéthylène de 30 g,Présentation active,Déclaration de commercialisation,oui,30%,gel,cutanée,Autorisation active,20100101,20100101,Procédure nationale, SANOFI AVENTIS FRANCE,3.77
8090_train,plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20050101,20040101,Procédure nationale, TEVA SANTE,41.79
6328_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20020101,20020101,Procédure nationale, ARROW GENERIQUES,4.37
2642_train,"1 flacon(s) en verre type I de 2,5 ml avec 20 spatules",Présentation active,Déclaration de commercialisation,oui,30%,vernis à ongles médicamenteux(se),cutanée,Autorisation active,20110101,20110101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,13.19
6393_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20120101,20050101,Procédure de reconnaissance mutuelle, EG LABO - LABORATOIRES EUROGENERICS,5.2
3084_train,plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20120101,20120101,Procédure nationale, EVOLUPHARM,15.91
6197_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20100101,20090101,Procédure de reconnaissance mutuelle, SANDOZ,2.85
7773_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20090101,Procédure centralisée, TEVA (PAYS-BAS),6.36
7846_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 16 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20130101,20110101,Procédure nationale, PIERRE FABRE MEDICAMENT,1.97
4784_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20130101,20120101,Procédure nationale, EVOLUPHARM,6.36
1697_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20110101,20090101,Procédure nationale, EVOLUPHARM,16.93
5864_train,plaquette(s) thermoformée(s) aluminium de 12 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20130101,20110101,Procédure décentralisée, EG LABO - LABORATOIRES EUROGENERICS,20.15
6104_train,2 flacon(s) en verre - 2 ampoule(s) en verre de 3  ml,Présentation active,Déclaration de commercialisation,non,65%,poudre et  solvant pour suspension injectable,intramusculaire,Autorisation active,19970101,19830101,Procédure nationale, GLAXOSMITHKLINE,5.55
8268_train,1 flacon(s) brun en verre de 10 ml avec 100 gants en latex,Présentation active,Déclaration de commercialisation,oui,100%,solution pour application,cutanée,Autorisation active,20030101,19960101,Procédure nationale, BAXTER,107.88
6207_train,3 plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 10 gélule(s) avec inhalateur(s),Présentation active,Déclaration de commercialisation,oui,65%,poudre pour inhalation en gélule,inhalée,Autorisation active,20100101,20090101,Procédure centralisée, NOVARTIS EUROPHARM (ROYAUME-UNI),33.47
2684_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 84 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé à libération prolongée,orale,Autorisation active,20150101,20010101,Procédure nationale, MYLAN MEDICAL,39.31
5826_train,plaquette(s) thermoformée(s) PVC-Aluminium de 15 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,20070101,19960101,Procédure nationale, SERB,109.32
3572_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé orodispersible,orale,Autorisation active,20100101,20090101,Procédure nationale, MYLAN SAS,7.81
6298_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 comprimé(s),Présentation active,Déclaration de commercialisation,oui,15%,comprimé pelliculé sécable,orale,Autorisation active,20040101,20030101,Procédure nationale, TEVA SANTE,1.51
7537_train,plaquette(s) PVC-Aluminium polyamide aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20150101,20140101,Procédure décentralisée, RANBAXY PHARMACIE GENERIQUES,23.71
7581_train,2 plaquette(s) thermoformée(s) PVC-aluminium de 14  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20010101,20000101,Procédure de reconnaissance mutuelle, WARNER CHILCOTT FRANCE,20.35
3574_train,1 flacon(s) en verre de 1  lyophilisat(s) - 1 ampoule(s) en verre de 2  ml,Présentation active,Déclaration de commercialisation,oui,65%,lyophilisat et  solution pour usage parentéral,"intramusculaire,intraveineuse",Autorisation active,20130101,19920101,Procédure nationale, BIOCODEX,1.4
6447_train,plaquette(s) thermoformée(s) polyamide aluminium PVC de 28 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé gastro-résistant(e),orale,Autorisation archivée,20120101,20080101,Procédure nationale, ZYDUS FRANCE,7.21
4227_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20120101,20110101,Procédure nationale, MYLAN SAS,18.63
3958_train,plaquette(s) thermoformée(s) polypropylène aluminium de 6 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé dispersible,orale,Autorisation active,20010101,20000101,Procédure nationale, TEVA SANTE,1.84
8547_train,2 plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20070101,Procédure centralisée, SANOFI-AVENTIS GROUPE,5.71
8425_train,5 cartouche(s) en verre de 3 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,sous-cutanée,Autorisation active,20030101,20000101,Procédure centralisée, SANOFI AVENTIS (ALLEMAGNE),55.09
8220_train,plaquette(s) thermoformée(s) aluminium de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule gastro-résistant(e),orale,Autorisation active,20100101,20070101,Procédure nationale, TEVA SANTE,7.77
3856_train,1 tube(s) aluminium verni de 15 g,Présentation active,Déclaration d'arrêt de commercialisation,non,30%,gel,cutanée,Autorisation active,20120101,19970101,Procédure de reconnaissance mutuelle, PIERRE FABRE DERMATOLOGIE,8.8
6954_train,plaquette(s) thermoformée(s) PVC-Aluminium de 20 comprimé(s),Présentation active,Déclaration de commercialisation,oui,15%,comprimé pelliculé,orale,Autorisation active,20070101,20050101,Procédure nationale, SANOFI AVENTIS FRANCE,2.99
1281_train,plaquette(s) thermoformée(s) PVC-Aluminium de 60  gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,19810101,19800101,Procédure nationale, ROCHE,3.06
6841_train,plaquette(s) thermoformée(s) PVC-aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20040101,19830101,Procédure nationale, ZYDUS FRANCE,1.89
8248_train,plaquette(s) thermoformée(s) aluminium de 28 gélule(s),Présentation active,Déclaration d'arrêt de commercialisation,oui,65%,gélule gastro-résistant(e),orale,Autorisation active,20150101,20070101,Procédure nationale, TEVA SANTE,8.14
254_train,1 poche(s) (ECOFLAC) polyéthylène de 1000  ml,Présentation active,Déclaration de commercialisation,oui,65%,solution pour perfusion,intraveineuse,Autorisation active,20030101,19880101,Procédure nationale, B BRAUN MEDICAL,2.56
2064_train,1 flacon(s) en verre avec adaptateur(s) pour flacon avec aiguille(s) - 1 seringue(s) préremplie(s) en verre de 2 ml,Présentation active,Déclaration de commercialisation,oui,65%,poudre et  solvant pour suspension injectable à libération prolongée,intramusculaire,Autorisation active,20040101,20030101,Procédure de reconnaissance mutuelle, JANSSEN CILAG,159.93
1426_train,"12 sachet(s) papier aluminium polyéthylène de 0,52  g",Présentation active,Déclaration de commercialisation,oui,65%,poudre effervescent(e) pour solution buvable,orale,Autorisation active,19950101,19860101,Procédure nationale, UPSA,1.08
3977_train,5 sachet(s) polytéréphtalate (PET) aluminium P-A-M-éthylène (SURLYN) avec fermeture de sécurité enfant de 1 dispositif(s),Présentation active,Déclaration de commercialisation,oui,65%,dispositif,transdermique,Autorisation active,20080101,20080101,Procédure de reconnaissance mutuelle, RATIOPHARM (ALLEMAGNE),32.58
4773_train,pilulier(s) polyéthylène haute densité (PEHD) de 7 gélule(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,gélule gastro-résistant(e),orale,Autorisation active,20140101,20030101,Procédure nationale, ARROW GENERIQUES,1.88
4978_train,plaquette(s) thermoformée(s) PVDC PVC aluminium de 6 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20090101,20090101,Procédure nationale, CRISTERS,8.92
250_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé quadrisécable,orale,Autorisation active,20100101,20080101,Procédure nationale, TEVA SANTE,6.1
4436_train,plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé gastro-résistant(e),orale,Autorisation active,20130101,20120101,Procédure nationale, EG LABO - LABORATOIRES EUROGENERICS,8.14
574_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule à libération prolongée,orale,Autorisation active,20100101,20080101,Procédure nationale, TEVA SANTE,5.6
8460_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20150101,20100101,Procédure nationale, TEVA SANTE,18.63
4538_train,plaquette(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20150101,20120101,Procédure nationale, BIOGARAN,5.71
895_train,pilulier(s) polypropylène de 60  comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,30%,comprimé effervescent(e),orale,Autorisation active,20140101,20030101,Procédure nationale, TEVA SANTE,7.74
2087_train,1 seringue(s) préremplie(s) en verre avec aiguille(s) de 1 ml - 1 flacon(s) en verre,Présentation active,Arrêt de commercialisation (le médicament n'a plus d'autorisation),non,100%,poudre et  solvant pour solution injectable ou pour perfusion,"intraveineuse,sous-cutanée",Autorisation abrogée,20150101,20100101,Autorisation d'importation parallèle, PHARMA LAB,92.37
5658_train,1 pilulier(s) polypropylène de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20090101,20080101,Procédure décentralisée, LES LABORATOIRES SERVIER,17.84
627_train,plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène de 84 comprimé(s) (distributeur parallèle : MEDIWIN Limited),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,19980101,Procédure centralisée, ELI LILLY (PAYS BAS),51.65
6546_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20060101,20060101,Procédure de reconnaissance mutuelle, EG LABO - LABORATOIRES EUROGENERICS,5.65
